ID,Gruppo,Collezione,Editore,Anno,Tipologia,Numero,Soggetto,Squadra / Sezione,Rarità,Condizione,Quantità,Note
Pan_CSP_Lig_S_22_BAR 13,CSP,Liga Este 2021-2022,Panini,2022,Sticker,BAR 13,Sergio Busquets,Barcelona,,,2,
Pan_CSP_Lig_S_22_BAR 12,CSP,Liga Este 2021-2022,Panini,2022,Sticker,BAR 12,Jordi Alba,Barcelona,,,6,
Pan_CSP_Lig_S_22_BAR 11,CSP,Liga Este 2021-2022,Panini,2022,Sticker,BAR 11,Lenglet,Barcelona,,,1,
Pan_CSP_Lig_S_22_BAR 7A,CSP,Liga Este 2021-2022,Panini,2022,Sticker,BAR 7A,Dest,Barcelona,,,7,
Pan_CSP_Lig_S_22_BAR 4,CSP,Liga Este 2021-2022,Panini,2022,Sticker,BAR 4,Ilaix Moriba,Barcelona,,,1,
Pan_CSP_Lig_S_22_BAR 2,CSP,Liga Este 2021-2022,Panini,2022,Sticker,BAR 2,Ronald Koeman,Barcelona,,,2,
Pan_CSP_Lig_S_22_ATL 20,CSP,Liga Este 2021-2022,Panini,2022,Sticker,ATL 20,Luis Suarez,Atletico Madrid,,,2,
Pan_CSP_Lig_S_22_ATL 17,CSP,Liga Este 2021-2022,Panini,2022,Sticker,ATL 17,Joao Felix,Atletico Madrid,,,4,
Pan_CSP_Lig_S_22_ATL 16,CSP,Liga Este 2021-2022,Panini,2022,Sticker,ATL 16,Carrasco,Atletico Madrid,,,5,
Pan_CSP_Lig_S_22_ATL 15,CSP,Liga Este 2021-2022,Panini,2022,Sticker,ATL 15,Lemar,Atletico Madrid,,,4,
Pan_CSP_Lig_S_22_ATL 14 BIS,CSP,Liga Este 2021-2022,Panini,2022,Sticker,ATL 14 BIS,Matheus Cunha,Atletico Madrid,,,3,
Pan_CSP_Lig_S_22_ATL 13B,CSP,Liga Este 2021-2022,Panini,2022,Sticker,ATL 13B,Herrera,Atletico Madrid,,,3,
Pan_CSP_Lig_S_22_ATL 13A,CSP,Liga Este 2021-2022,Panini,2022,Sticker,ATL 13A,Kondogbia,Atletico Madrid,,,1,
Pan_CSP_Lig_S_22_ATL 11A,CSP,Liga Este 2021-2022,Panini,2022,Sticker,ATL 11A,Mario Hermoso,Atletico Madrid,,,1,
Pan_CSP_Lig_S_22_ATL 8,CSP,Liga Este 2021-2022,Panini,2022,Sticker,ATL 8,Gimenez,Atletico Madrid,,,2,
Pan_CSP_Lig_S_22_ATL 7A,CSP,Liga Este 2021-2022,Panini,2022,Sticker,ATL 7A,Trippier,Atletico Madrid,,,4,
Pan_CSP_Lig_S_22_ATL 6,CSP,Liga Este 2021-2022,Panini,2022,Sticker,ATL 6,Grbic,Atletico Madrid,,,1,
Pan_CSP_Lig_S_22_ATL 4,CSP,Liga Este 2021-2022,Panini,2022,Sticker,ATL 4,Camello,Atletico Madrid,,,2,
Pan_CSP_Lig_S_22_ATL 3,CSP,Liga Este 2021-2022,Panini,2022,Sticker,ATL 3,Marcos Llorente,Atletico Madrid,,,1,
Pan_CSP_Lig_S_22_ATL 2,CSP,Liga Este 2021-2022,Panini,2022,Sticker,ATL 2,Diego Pablo Simeone,Atletico Madrid,,,1,
Pan_CSP_Lig_S_22_ATH 19B,CSP,Liga Este 2021-2022,Panini,2022,Sticker,ATH 19B,Morcillo,Athletic Bilbao,,,6,
Pan_CSP_Lig_S_22_ATH 15,CSP,Liga Este 2021-2022,Panini,2022,Sticker,ATH 15,Sancet,Athletic Bilbao,,,6,
Pan_CSP_Lig_S_22_ATH 12,CSP,Liga Este 2021-2022,Panini,2022,Sticker,ATH 12,Dani Garcia,Athletic Bilbao,,,3,
Pan_CSP_Lig_S_22_ATH 11B,CSP,Liga Este 2021-2022,Panini,2022,Sticker,ATH 11B,Balenziaga,Athletic Bilbao,,,2,
Pan_CSP_Lig_S_22_ATH 7,CSP,Liga Este 2021-2022,Panini,2022,Sticker,ATH 7,Capa,Athletic Bilbao,,,2,
Pan_CSP_Lig_S_22_ATH 4,CSP,Liga Este 2021-2022,Panini,2022,Sticker,ATH 4,Nico Williams,Athletic Bilbao,,,3,
Pan_CSP_Lig_S_22_ATH 3,CSP,Liga Este 2021-2022,Panini,2022,Sticker,ATH 3,Williams,Athletic Bilbao,,,1,
Pan_CSP_Lig_S_22_ATH 1,CSP,Liga Este 2021-2022,Panini,2022,Sticker,ATH 1,Scudetto,Athletic Bilbao,,,2,
Pan_CSP_Lig_S_22_ALA 18 BIS,CSP,Liga Este 2021-2022,Panini,2022,Sticker,ALA 18 BIS,Miguel De La Fuente,Deportivo Alaves,,,4,
Pan_CSP_Lig_S_22_ALA 18,CSP,Liga Este 2021-2022,Panini,2022,Sticker,ALA 18,Edgar,Deportivo Alaves,,,1,
Pan_CSP_Lig_S_22_ALA 17,CSP,Liga Este 2021-2022,Panini,2022,Sticker,ALA 17,Borja Sainz,Deportivo Alaves,,,4,
Pan_CSP_Lig_S_22_ALA 14 BIS,CSP,Liga Este 2021-2022,Panini,2022,Sticker,ALA 14 BIS,Toni Moya,Deportivo Alaves,,,11,
Pan_CSP_Lig_S_22_ALA 14,CSP,Liga Este 2021-2022,Panini,2022,Sticker,ALA 14,Battaglia,Deportivo Alaves,,,3,
Pan_CSP_Lig_S_22_ALA 12B,CSP,Liga Este 2021-2022,Panini,2022,Sticker,ALA 12B,Ivan Martin,Deportivo Alaves,,,8,
Pan_CSP_Lig_S_22_ALA 12A,CSP,Liga Este 2021-2022,Panini,2022,Sticker,ALA 12A,Duarte,Deportivo Alaves,,,1,
Pan_CSP_Lig_S_22_ALA 11 BIS,CSP,Liga Este 2021-2022,Panini,2022,Sticker,ALA 11 BIS,Javi Lopez,Deportivo Alaves,,,4,
Pan_CSP_Lig_S_22_ALA 10A,CSP,Liga Este 2021-2022,Panini,2022,Sticker,ALA 10A,Lejeune,Deportivo Alaves,,,3,
Pan_CSP_Lig_S_22_ALA 9,CSP,Liga Este 2021-2022,Panini,2022,Sticker,ALA 9,Laguardia,Deportivo Alaves,,,2,
Pan_CSP_Lig_S_22_ALA 8,CSP,Liga Este 2021-2022,Panini,2022,Sticker,ALA 8,Ximo Navarro,Deportivo Alaves,,,3,
Pan_CSP_Lig_S_22_ALA 7,CSP,Liga Este 2021-2022,Panini,2022,Sticker,ALA 7,Martin,Deportivo Alaves,,,1,
Pan_CSP_Lig_S_22_ALA 3,CSP,Liga Este 2021-2022,Panini,2022,Sticker,ALA 3,Fernando Pacheco,Deportivo Alaves,,,1,
Pan_CIT_Ant_S_22_0102,CIT,Anteprima Calciatori 2021-2022,Panini,2022,Sticker,102,Zlatan Ibrahimovic,Milan,,,1,
Pan_CIT_Ant_S_22_0087,CIT,Anteprima Calciatori 2021-2022,Panini,2022,Sticker,87,Fabio Quagliarella,Sampdoria,,,1,
Pan_CIT_Ant_S_22_0072,CIT,Anteprima Calciatori 2021-2022,Panini,2022,Sticker,72,Franck Kessie,Milan,,,1,
Pan_CIT_Ant_S_22_0027,CIT,Anteprima Calciatori 2021-2022,Panini,2022,Sticker,27,Cristiano Biraghi,Fiorentina,,,1,
Pan_CIT_Ant_S_22_0014,CIT,Anteprima Calciatori 2021-2022,Panini,2022,Sticker,14,Fabiano Parisi,Empoli,,,1,
Pan_CIT_Ant_S_22_0002,CIT,Anteprima Calciatori 2021-2022,Panini,2022,Sticker,2,Joakim Maehle,Atalanta,,,1,
Pan_365_FIF_S_22_0418,365,FIFA 365 2022,Panini,2022,Sticker,418,FIFA Futsal World Cup Lithuania 2021™ logo,FIFA Tournaments,,,1,
Pan_365_FIF_S_22_0410,365,FIFA 365 2022,Panini,2022,Sticker,410,Germany 1974 / Argentina 1978,FIFA World Cup History,,,1,
Pan_365_FIF_S_22_0402,365,FIFA 365 2022,Panini,2022,Sticker,402,Karim Boudiaf / Abdelaziz Hatim,Qatar,,,2,
Pan_365_FIF_S_22_0394,365,FIFA 365 2022,Panini,2022,Sticker,394,Manuel Locatelli / Marco Verratti,Italy,,,1,
Pan_365_FIF_S_22_0391,365,FIFA 365 2022,Panini,2022,Sticker,391,Alessandro Bastoni / Emerson Palmieri,Italy,,,2,
Pan_365_FIF_S_22_0390,365,FIFA 365 2022,Panini,2022,Sticker,390,Gianluigi Donnarumma / Leonardo Bonucci,Italy,,,1,
Pan_365_FIF_S_22_0384,365,FIFA 365 2022,Panini,2022,Sticker,384,Robin Koch / Antonio Rüdiger,Germany,,,2,
Pan_365_FIF_S_22_0382,365,FIFA 365 2022,Panini,2022,Sticker,382,Manuel Neuer,Germany,,,2,
Pan_365_FIF_S_22_0381,365,FIFA 365 2022,Panini,2022,Sticker,381,Matthias Ginter / Robin Gosens,Germany,,,1,
Pan_365_FIF_S_22_0379,365,FIFA 365 2022,Panini,2022,Sticker,379,Karim Benzema / Kingsley Coman,France,,,1,
Pan_365_FIF_S_22_0378,365,FIFA 365 2022,Panini,2022,Sticker,378,Adrien Rabiot / Kylian Mbappé,France,,,2,
Pan_365_FIF_S_22_0374,365,FIFA 365 2022,Panini,2022,Sticker,374,Raphaël Varane / Lucas Hernández,France,,,1,
Pan_365_FIF_S_22_0373,365,FIFA 365 2022,Panini,2022,Sticker,373,Hugo Lloris,France,,,1,
Pan_365_FIF_S_22_0370,365,FIFA 365 2022,Panini,2022,Sticker,370,Kalvin Phillips / Declan Rice,England,,,1,
Pan_365_FIF_S_22_0369,365,FIFA 365 2022,Panini,2022,Sticker,369,Phil Foden / Mason Mount,England,,,2,
Pan_365_FIF_S_22_0368,365,FIFA 365 2022,Panini,2022,Sticker,368,Kyle Walker / Luke Shaw,England,,,1,
Pan_365_FIF_S_22_0367,365,FIFA 365 2022,Panini,2022,Sticker,367,John Stones / Kieran Trippier,England,,,1,
Pan_365_FIF_S_22_0350,365,FIFA 365 2022,Panini,2022,Sticker,350,Eden Hazard,Belgium,,,1,
Pan_365_FIF_S_22_0342,365,FIFA 365 2022,Panini,2022,Sticker,342,Emiliano Martínez / Cristian Romero,Argentina,,,2,
Pan_365_FIF_S_22_0341,365,FIFA 365 2022,Panini,2022,Sticker,341,Lionel Messi,Argentina,,,2,
Pan_365_FIF_S_22_0339,365,FIFA 365 2022,Panini,2022,Sticker,339,Al-Duhail / Ulsan Hyundai,FIFA Club World Cup Qatar 2020,,,1,
Pan_365_FIF_S_22_0333,365,FIFA 365 2022,Panini,2022,Sticker,333,Miners,FC Shakhtar Donetsk,,,1,
Pan_365_FIF_S_22_0328,365,FIFA 365 2022,Panini,2022,Sticker,328,Tetê / Lassina Traoré,FC Shakhtar Donetsk,,,1,
Pan_365_FIF_S_22_0325,365,FIFA 365 2022,Panini,2022,Sticker,325,Yevhen Konoplyanka / Marcos Antônio,FC Shakhtar Donetsk,,,3,
Pan_365_FIF_S_22_0321,365,FIFA 365 2022,Panini,2022,Sticker,321,Ismaily / Marlon,FC Shakhtar Donetsk,,,1,
Pan_365_FIF_S_22_0319,365,FIFA 365 2022,Panini,2022,Sticker,319,Anatoliy Trubin / Andriy Pyatov,FC Shakhtar Donetsk,,,1,
Pan_365_FIF_S_22_0318,365,FIFA 365 2022,Panini,2022,Sticker,318,Godenzonen,AFC Ajax,,,1,
Pan_365_FIF_S_22_0315,365,FIFA 365 2022,Panini,2022,Sticker,315,Dušan Tadić,AFC Ajax,,,1,
Pan_365_FIF_S_22_0311,365,FIFA 365 2022,Panini,2022,Sticker,311,Zakaria Labyad / Steven Berghuis,AFC Ajax,,,1,
Pan_365_FIF_S_22_0309,365,FIFA 365 2022,Panini,2022,Sticker,309,Edson Álvarez / Ryan Gravenberch,AFC Ajax,,,1,
Pan_365_FIF_S_22_0301,365,FIFA 365 2022,Panini,2022,Sticker,301,Raymundo Fulgencio,Tigres UANL,,,1,
Pan_365_FIF_S_22_0300,365,FIFA 365 2022,Panini,2022,Sticker,300,Florian Thauvin,Tigres UANL,,,1,
Pan_365_FIF_S_22_0293,365,FIFA 365 2022,Panini,2022,Sticker,293,Jesús Dueñas / Leonardo Fernández,Tigres UANL,,,1,
Pan_365_FIF_S_22_0289,365,FIFA 365 2022,Panini,2022,Sticker,289,Nahuel Guzmán / Miguel Ortega,Tigres UANL,,,1,
Pan_365_FIF_S_22_0288,365,FIFA 365 2022,Panini,2022,Sticker,288,Rossoneri,AC Milan,,,1,
Pan_365_FIF_S_22_0286,365,FIFA 365 2022,Panini,2022,Sticker,286,Rafael Leão,AC Milan,,,3,
Pan_365_FIF_S_22_0285,365,FIFA 365 2022,Panini,2022,Sticker,285,Zlatan Ibrahimović,AC Milan,,,1,
Pan_365_FIF_S_22_0283,365,FIFA 365 2022,Panini,2022,Sticker,283,Zlatan Ibrahimović / Olivier Giroud,AC Milan,,,3,
Pan_365_FIF_S_22_0282,365,FIFA 365 2022,Panini,2022,Sticker,282,Rafael Leão / Ante Rebić,AC Milan,,,1,
Pan_365_FIF_S_22_0279,365,FIFA 365 2022,Panini,2022,Sticker,279,Franck Kessié / Rade Krunić,AC Milan,,,2,
Pan_365_FIF_S_22_0274,365,FIFA 365 2022,Panini,2022,Sticker,274,Mike Maignan / Ciprian Tătărușanu,AC Milan,,,1,
Pan_365_FIF_S_22_0269,365,FIFA 365 2022,Panini,2022,Sticker,269,Juventus Logo,Juventus,,,1,
Pan_365_FIF_S_22_0268,365,FIFA 365 2022,Panini,2022,Sticker,268,Paulo Dybala / Álvaro Morata,Juventus,,,1,
Pan_365_FIF_S_22_0267,365,FIFA 365 2022,Panini,2022,Sticker,267,Federico Chiesa / Moise Kean,Juventus,,,1,
Pan_365_FIF_S_22_0260,365,FIFA 365 2022,Panini,2022,Sticker,260,Alex Sandro / Leonardo Bonucci,Juventus,,,1,
Pan_365_FIF_S_22_0256,365,FIFA 365 2022,Panini,2022,Sticker,256,Alessandro Bastoni,FC Internazionale Milano,,,1,
Pan_365_FIF_S_22_0255,365,FIFA 365 2022,Panini,2022,Sticker,255,Lautaro Martínez,FC Internazionale Milano,,,1,
Pan_365_FIF_S_22_0253,365,FIFA 365 2022,Panini,2022,Sticker,253,Lautaro Martínez / Alexis Sánchez,FC Internazionale Milano,,,1,
Pan_365_FIF_S_22_0252,365,FIFA 365 2022,Panini,2022,Sticker,252,Joaquin Correa / Edin Džeko,FC Internazionale Milano,,,1,
Pan_365_FIF_S_22_0251,365,FIFA 365 2022,Panini,2022,Sticker,251,Stefano Sensi / Arturo Vidal,FC Internazionale Milano,,,1,
Pan_365_FIF_S_22_0248,365,FIFA 365 2022,Panini,2022,Sticker,248,Milan Škriniar / Nicolò Barella,FC Internazionale Milano,,,2,
Pan_365_FIF_S_22_0245,365,FIFA 365 2022,Panini,2022,Sticker,245,Alessandro Bastoni / Danilo D’Ambrosio,FC Internazionale Milano,,,1,
Pan_365_FIF_S_22_0234,365,FIFA 365 2022,Panini,2022,Sticker,234,Omar El Kaddouri / Thomas Murg,PAOK FC,,,1,
Pan_365_FIF_S_22_0233,365,FIFA 365 2022,Panini,2022,Sticker,233,Vieirinha / Douglas Augusto,PAOK FC,,,2,
Pan_365_FIF_S_22_0219,365,FIFA 365 2022,Panini,2022,Sticker,219,Kostas Fortounis / Yann M’Vila,Olympiacos FC,,,1,
Pan_365_FIF_S_22_0218,365,FIFA 365 2022,Panini,2022,Sticker,218,Andreas Bouchalakis / Mady Camara,Olympiacos FC,,,2,
Pan_365_FIF_S_22_0213,365,FIFA 365 2022,Panini,2022,Sticker,213,BVB09,Borussia Dortmund,,,2,
Pan_365_FIF_S_22_0211,365,FIFA 365 2022,Panini,2022,Sticker,211,Jude Bellingham,Borussia Dortmund,,,2,
Pan_365_FIF_S_22_0206,365,FIFA 365 2022,Panini,2022,Sticker,206,Axel Witsel / Erling Haaland,Borussia Dortmund,,,1,
Pan_365_FIF_S_22_0205,365,FIFA 365 2022,Panini,2022,Sticker,205,Reinier Jesus / Giovanni Reyna,Borussia Dortmund,,,3,
Pan_365_FIF_S_22_0199,365,FIFA 365 2022,Panini,2022,Sticker,199,Gregor Kobel / Marwin Hitz,Borussia Dortmund,,,2,
Pan_365_FIF_S_22_0197,365,FIFA 365 2022,Panini,2022,Sticker,197,FC Bayern München team uniform,FC Bayern München,,,2,
Pan_365_FIF_S_22_0196,365,FIFA 365 2022,Panini,2022,Sticker,196,Jamal Musiala,FC Bayern München,,,4,
Pan_365_FIF_S_22_0195,365,FIFA 365 2022,Panini,2022,Sticker,195,Robert Lewandowski,FC Bayern München,,,1,
Pan_365_FIF_S_22_0193,365,FIFA 365 2022,Panini,2022,Sticker,193,Thomas Müller / Jamal Musiala,FC Bayern München,,,2,
Pan_365_FIF_S_22_0188,365,FIFA 365 2022,Panini,2022,Sticker,188,Alphonso Davies / Leon Goretzka,FC Bayern München,,,2,
Pan_365_FIF_S_22_0186,365,FIFA 365 2022,Panini,2022,Sticker,186,Omar Richards / Bouna Sarr,FC Bayern München,,,1,
Pan_365_FIF_S_22_0183,365,FIFA 365 2022,Panini,2022,Sticker,183,PSG,Paris Saint-Germain,,,1,
Pan_365_FIF_S_22_0181,365,FIFA 365 2022,Panini,2022,Sticker,181,Xavi Simons,Paris Saint-Germain,,,3,
Pan_365_FIF_S_22_0180,365,FIFA 365 2022,Panini,2022,Sticker,180,Lionel Messi,Paris Saint-Germain,,,3,
Pan_365_FIF_S_22_0179,365,FIFA 365 2022,Panini,2022,Sticker,179,Paris Saint-Germain Logo,Paris Saint-Germain,,,1,
Pan_365_FIF_S_22_0169,365,FIFA 365 2022,Panini,2022,Sticker,169,Gianluigi Donnarumma / Keylor Navas,Paris Saint-Germain,,,1,
Pan_365_FIF_S_22_0162,365,FIFA 365 2022,Panini,2022,Sticker,162,Moussa Dembélé / Tino Kadewere,Olympique Lyonnais,,,1,
Pan_365_FIF_S_22_0160,365,FIFA 365 2022,Panini,2022,Sticker,160,Maxence Caqueret / Rayan Cherki,Olympique Lyonnais,,,1,
Pan_365_FIF_S_22_0151,365,FIFA 365 2022,Panini,2022,Sticker,151,Yéremy Pino,Villarreal CF,,,1,
Pan_365_FIF_S_22_0150,365,FIFA 365 2022,Panini,2022,Sticker,150,Gerard Moreno,Villarreal CF,,,1,
Pan_365_FIF_S_22_0146,365,FIFA 365 2022,Panini,2022,Sticker,146,Moi Gómez / Yéremy Pino,Villarreal CF,,,2,
Pan_365_FIF_S_22_0144,365,FIFA 365 2022,Panini,2022,Sticker,144,Francis Coquelin / Dani Parejo,Villarreal CF,,,1,
Pan_365_FIF_S_22_0141,365,FIFA 365 2022,Panini,2022,Sticker,141,Juan Foyth / Alfonso Pedraza,Villarreal CF,,,1,
Pan_365_FIF_S_22_0138,365,FIFA 365 2022,Panini,2022,Sticker,138,Los Blancos,Real Madrid C.F.,,,1,
Pan_365_FIF_S_22_0136,365,FIFA 365 2022,Panini,2022,Sticker,136,Vinícius Jr,Real Madrid C.F.,,,2,
Pan_365_FIF_S_22_0133,365,FIFA 365 2022,Panini,2022,Sticker,133,Rodrygo / Vinícius Jr,Real Madrid C.F.,,,1,
Pan_365_FIF_S_22_0126,365,FIFA 365 2022,Panini,2022,Sticker,126,Éder Militão / Marcelo,Real Madrid C.F.,,,2,
Pan_365_FIF_S_22_0117,365,FIFA 365 2022,Panini,2022,Sticker,117,Ansu Fati / Luuk de Jong,FC Barcelona,,,2,
Pan_365_FIF_S_22_0113,365,FIFA 365 2022,Panini,2022,Sticker,113,Sergi Roberto / Óscar Mingueza,FC Barcelona,,,1,
Pan_365_FIF_S_22_0110,365,FIFA 365 2022,Panini,2022,Sticker,110,Ronald Araújo / Sergiño Dest,FC Barcelona,,,1,
Pan_365_FIF_S_22_0108,365,FIFA 365 2022,Panini,2022,Sticker,108,Colchoneros,Atlético de Madrid,,,2,
Pan_365_FIF_S_22_0106,365,FIFA 365 2022,Panini,2022,Sticker,106,João Félix,Atlético de Madrid,,,1,
Pan_365_FIF_S_22_0103,365,FIFA 365 2022,Panini,2022,Sticker,103,João Félix / Luis Suárez,Atlético de Madrid,,,2,
Pan_365_FIF_S_22_0100,365,FIFA 365 2022,Panini,2022,Sticker,100,Héctor Herrera / Koke,Atlético de Madrid,,,3,
Pan_365_FIF_S_22_0095,365,FIFA 365 2022,Panini,2022,Sticker,95,Felipe / José Giménez,Atlético de Madrid,,,2,
Pan_365_FIF_S_22_0089,365,FIFA 365 2022,Panini,2022,Sticker,89,Manchester United Logo,Manchester United,,,2,
Pan_365_FIF_S_22_0077,365,FIFA 365 2022,Panini,2022,Sticker,77,Manchester City team uniform,Manchester City,,,1,
Pan_365_FIF_S_22_0076,365,FIFA 365 2022,Panini,2022,Sticker,76,Phil Foden,Manchester City,,,1,
Pan_365_FIF_S_22_0070,365,FIFA 365 2022,Panini,2022,Sticker,70,Phil Foden / İlkay Gündoğan,Manchester City,,,2,
Pan_365_FIF_S_22_0068,365,FIFA 365 2022,Panini,2022,Sticker,68,Bernardo Silva / Jack Grealish,Manchester City,,,2,
Pan_365_FIF_S_22_0066,365,FIFA 365 2022,Panini,2022,Sticker,66,Aymeric Laporte / Kyle Walker,Manchester City,,,3,
Pan_365_FIF_S_22_0061,365,FIFA 365 2022,Panini,2022,Sticker,61,Curtis Jones,Liverpool FC,,,2,
Pan_365_FIF_S_22_0060,365,FIFA 365 2022,Panini,2022,Sticker,60,Mohamed Salah,Liverpool FC,,,2,
Pan_365_FIF_S_22_0056,365,FIFA 365 2022,Panini,2022,Sticker,56,Fabinho / Harvey Elliott,Liverpool FC,,,1,
Pan_365_FIF_S_22_0055,365,FIFA 365 2022,Panini,2022,Sticker,55,Naby Keïta / James Milner,Liverpool FC,,,1,
Pan_365_FIF_S_22_0054,365,FIFA 365 2022,Panini,2022,Sticker,54,Jordan Henderson / Curtis Jones,Liverpool FC,,,1,
Pan_365_FIF_S_22_0051,365,FIFA 365 2022,Panini,2022,Sticker,51,Rhys Williams / Ibrahima Konaté,Liverpool FC,,,1,
Pan_365_FIF_S_22_0045,365,FIFA 365 2022,Panini,2022,Sticker,45,Mason Mount,Chelsea FC,,,1,
Pan_365_FIF_S_22_0044,365,FIFA 365 2022,Panini,2022,Sticker,44,Chelsea FC Logo,Chelsea FC,,,2,
Pan_365_FIF_S_22_0041,365,FIFA 365 2022,Panini,2022,Sticker,41,Mateo Kovačić / Mason Mount,Chelsea FC,,,2,
Pan_365_FIF_S_22_0034,365,FIFA 365 2022,Panini,2022,Sticker,34,Édouard Mendy / Kepa,Chelsea FC,,,2,
Pan_365_FIF_S_22_0032,365,FIFA 365 2022,Panini,2022,Sticker,32,Palmeiras team uniform,Palmeiras,,,1,
Pan_365_FIF_S_22_0031,365,FIFA 365 2022,Panini,2022,Sticker,31,Gabriel Menino,Palmeiras,,,1,
Pan_365_FIF_S_22_0021,365,FIFA 365 2022,Panini,2022,Sticker,21,Luan / Marcos Rocha,Palmeiras,,,2,
Pan_365_FIF_S_22_0018,365,FIFA 365 2022,Panini,2022,Sticker,18,Xeneizes,Boca Juniors,,,1,
Pan_365_FIF_S_22_0013,365,FIFA 365 2022,Panini,2022,Sticker,13,Cristian Pavón / Nicolás Orsini,Boca Juniors,,,2,
Pan_365_FIF_S_22_0005,365,FIFA 365 2022,Panini,2022,Sticker,5,Frank Fabra / Carlos Izquierdoz,Boca Juniors,,,1,
Pan_AXL_Lig_C_22_0377,AXL,Ligue 1 Adrenalyn XL 2021-2022,Panini,2022,Card,377,Jonathan Iglesias,Clermont Foot 63,Heros,,1,
Pan_AXL_Lig_C_22_0386,AXL,Ligue 1 Adrenalyn XL 2021-2022,Panini,2022,Card,386,Alexandre Oukidja,FC Metz,Heros,,1,
Pan_AXL_Lig_C_22_0399,AXL,Ligue 1 Adrenalyn XL 2021-2022,Panini,2022,Card,399,Benjamin Bourigeaud,Stade Rennais,Heros,,1,
Pan_AXL_Lig_C_22_0404,AXL,Ligue 1 Adrenalyn XL 2021-2022,Panini,2022,Card,404,Jimmy Giraudon,Estac Troyes,Heros,,1,
Pan_SCO_Sco_C_22_0179,SCO,Score FIFA 2021 2022,Panini,2022,Card,179,Jamal Musiala,Bayern Monaco,,,1,
Pan_SCO_Sco_C_22_0164,SCO,Score FIFA 2021 2022,Panini,2022,Card,164,Gianluigi Donnarumma,Paris Saint-Germain,,,1,
Pan_SCO_Sco_C_22_0163,SCO,Score FIFA 2021 2022,Panini,2022,Card,163,Lionel Messi,Paris Saint-Germain,,,1,
Pan_SCO_Sco_C_22_0162,SCO,Score FIFA 2021 2022,Panini,2022,Card,162,Neymar Jr,Paris Saint-Germain,,,1,
Pan_SCO_Sco_C_22_0142,SCO,Score FIFA 2021 2022,Panini,2022,Card,142,Ansu Fati,Barcelona,,,1,
Pan_SCO_Sco_C_22_0132,SCO,Score FIFA 2021 2022,Panini,2022,Card,132,Paulo Dybala,Juventus,,,1,
Pan_SCO_Sco_C_22_0106,SCO,Score FIFA 2021 2022,Panini,2022,Card,106,Rafael Leao,Milan,,,1,
Pan_SCO_Sco_C_22_0105,SCO,Score FIFA 2021 2022,Panini,2022,Card,105,Sandro Tonali,Milan,,,1,
Pan_SCO_Sco_C_22_0104,SCO,Score FIFA 2021 2022,Panini,2022,Card,104,Zlatan Ibrahimovic,Milan,,,1,
Pan_SCO_Sco_C_22_0095,SCO,Score FIFA 2021 2022,Panini,2022,Card,95,Pedri,Spagna,,,1,
Pan_AXL_FIF_C_22_0031,AXL,FIFA World Cup Qatar 2022 Adrenalyn XL,Panini,2022,Card,31,Leandro Paredes,Argentina,CORE / Hero,,2,
Pan_AXL_FIF_C_22_0047,AXL,FIFA World Cup Qatar 2022 Adrenalyn XL,Panini,2022,Card,47,Danilo,Brazil,CORE / Hero,,1,
Pan_AXL_FIF_C_22_0053,AXL,FIFA World Cup Qatar 2022 Adrenalyn XL,Panini,2022,Card,53,Neymar Jr,Brazil,CORE / Hero,,1,
Pan_AXL_FIF_C_22_0056,AXL,FIFA World Cup Qatar 2022 Adrenalyn XL,Panini,2022,Card,56,Jean-Charles Castelletto,Cameroon,CORE / Hero,,1,
Pan_AXL_FIF_C_22_0093,AXL,FIFA World Cup Qatar 2022 Adrenalyn XL,Panini,2022,Card,93,Ángelo Preciado,Ecuador,CORE / Hero,,1,
Pan_AXL_FIF_C_22_0096,AXL,FIFA World Cup Qatar 2022 Adrenalyn XL,Panini,2022,Card,96,Moisés Caicedo,Ecuador,CORE / Hero,,1,
Pan_AXL_FIF_C_22_0100,AXL,FIFA World Cup Qatar 2022 Adrenalyn XL,Panini,2022,Card,100,Jordan Pickford,England,CORE / Hero,,2,
Pan_AXL_FIF_C_22_0119,AXL,FIFA World Cup Qatar 2022 Adrenalyn XL,Panini,2022,Card,119,Matthias Ginter,Germany,CORE / Hero,,2,
Pan_AXL_FIF_C_22_0154,AXL,FIFA World Cup Qatar 2022 Adrenalyn XL,Panini,2022,Card,154,Seung-gyu Kim,Korea Republic,CORE / Hero,,1,
Pan_AXL_FIF_C_22_0167,AXL,FIFA World Cup Qatar 2022 Adrenalyn XL,Panini,2022,Card,167,Team Crest,Mexico,FANS / Team Crest,,1,
Pan_AXL_FIF_C_22_0173,AXL,FIFA World Cup Qatar 2022 Adrenalyn XL,Panini,2022,Card,173,Nayef Aguerd,Morocco,CORE / Hero,,2,
Pan_AXL_FIF_C_22_0196,AXL,FIFA World Cup Qatar 2022 Adrenalyn XL,Panini,2022,Card,196,Robert Lewandowski,Poland,CORE / Hero,,1,
Pan_AXL_FIF_C_22_0197,AXL,FIFA World Cup Qatar 2022 Adrenalyn XL,Panini,2022,Card,197,Arkadiusz Milik,Poland,CORE / Hero,,1,
Pan_AXL_FIF_C_22_0210,AXL,FIFA World Cup Qatar 2022 Adrenalyn XL,Panini,2022,Card,210,Bassam Alrawi,Qatar,CORE / Hero,,1,
